observation_start_date,observation_end_date,county_name,cbsa_name,cbsa_type,area_id,cbsa_id,inflow,outflow,income_diff,lat,lon
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019500,33100,158,88,-14192.3,25.634133806838797,-80.42738697904521
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086980300,33100,749,1390,,25.717524145270637,-80.278918566881018
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006402,33100,37,37,26900.1,25.76184747432935,-80.22646850699924
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005002,33100,32,130,8563.0,25.782164999334011,-80.2481029450703
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000115,33100,106,0,18599.9,25.964207188557019,-80.119125700411217
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000411,33100,0,56,,25.873534536017328,-80.218474914620188
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001605,33100,0,65,,25.827139566174576,-80.283045070062968
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005802,33100,78,65,-12878.8,25.766536951561807,-80.3034149184457
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007501,33100,15,73,-103337.0,25.727304347857469,-80.2800617565648
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010209,33100,40,19,-13278.0,25.574402575407817,-80.393975574792378
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002900,33100,26,0,-15107.0,25.798763558736834,-80.214717888484287
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000413,33100,124,51,-7554.4,25.903874013575429,-80.222135791854939
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007804,33100,50,143,-66.6,25.685471259725425,-80.317127512588968
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010204,33100,20,48,-18335.0,25.589620455376579,-80.399167876389185
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009308,33100,30,66,6620.0,25.887860837782885,-80.299509521332823
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086020200,33100,207,136,28902.9,25.613123615557679,-80.3974925430408
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086013000,33100,87,62,2776.0,25.887829449599309,-80.335765614902741
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086020100,33100,0,26,,25.621184559986055,-80.419118874219748
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008208,33100,21,53,-2702.0,25.606348570048734,-80.344164585940817
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009027,33100,50,21,-2554.0,25.776656209306413,-80.3431590083079
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001302,33100,123,31,17642.2,25.839095228886539,-80.175758297218351
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006503,33100,0,34,,25.754449109906748,-80.22621732824382
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011401,33100,311,225,-1615.6,25.37831537141766,-80.388815006562851
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003602,33100,49,73,41471.3,25.772146202653854,-80.203965570781875
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011404,33100,55,131,38024.4,25.296971232632639,-80.648108280486383
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011009,33100,65,31,10216.1,25.483197262431116,-80.424060177183037
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008412,33100,27,122,-5077.0,25.692010488513759,-80.377416487070533
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006401,33100,50,58,-1814.4,25.761624337256787,-80.234630423527534
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001203,33100,128,68,31935.5,25.88202029304378,-80.172883721231031
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016000,33100,0,90,,25.721677999329732,-80.419387535520826
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008419,33100,91,51,15513.6,25.694264645337309,-80.362853664575667
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000133,33100,140,145,-85825.4,25.971086354616435,-80.133487902462321
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019200,33100,110,117,-16587.7,25.663845970565937,-80.39331064861716
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002600,33100,47,26,13427.1,25.807422475982047,-80.1990920556959
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009015,33100,50,0,10344.0,25.771663401660941,-80.346478915836883
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016900,33100,102,0,1073.4,25.707167254088063,-80.419905269449373
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003921,33100,53,110,33412.2,25.842412840795685,-80.11983757704246
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017800,33100,58,48,2411.3,25.695850730624223,-80.442483004503
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003914,33100,119,0,24865.8,25.846033964229367,-80.11686582524483
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000124,33100,64,46,8244.2,25.894176574333624,-80.165285533057755
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008907,33100,46,59,15009.9,25.757931261800579,-80.360153616706313
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001205,33100,0,48,,25.872768286109324,-80.181691307544526
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086013800,33100,39,189,32112.5,25.873074464057048,-80.335192894076513
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005904,33100,67,54,-16082.4,25.752130492436791,-80.295517888287108
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009039,33100,34,65,-19967.5,25.815255085310131,-80.378054023337228
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000215,33100,60,27,31837.2,25.918705226269452,-80.1843486428861
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011201,33100,63,22,-10322.4,25.49384263401782,-80.497182524111821
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000404,33100,21,26,-11979.0,25.890139014706655,-80.235179127508957
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086019700,33100,38,0,-17391.3,25.617662275113432,-80.45486010386054
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005704,33100,49,124,656.6,25.774733549772563,-80.280016339497024
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003912,33100,33,60,36897.0,25.866541790909739,-80.141379954959163
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008906,33100,53,25,-6559.2,25.750677073615055,-80.359886724988371
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086015800,33100,80,0,21383.0,25.722183905608141,-80.403365281699678
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086012100,33100,195,218,-5657.3,25.9335069364962,-80.318941648093272
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017400,33100,0,22,,25.692666593369516,-80.422832222451973
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007400,33100,201,239,17774.3,25.729902442554351,-80.26552741340889
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000107,33100,45,53,34117.2,25.926313790258668,-80.1262092739896
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005001,33100,30,161,-11072.0,25.78981313942133,-80.247695629498551
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009014,33100,49,28,-829.9,25.77326135447915,-80.3284215100613
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000602,33100,98,56,8656.0,25.87597144486082,-80.2849604209488
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002001,33100,31,0,39067.0,25.835703509783173,-80.195693902568124
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000604,33100,106,122,-2280.7,25.863665849241439,-80.266698348187191
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006900,33100,106,33,-19988.5,25.746900941390454,-80.22942797115941
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000121,33100,169,0,-8046.4,25.957974591860268,-80.127190557244816
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009311,33100,104,245,18936.8,25.875898431549185,-80.305954827634721
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009038,33100,101,85,-6776.1,25.822513341605536,-80.378313887599816
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086012800,33100,155,76,-18477.5,25.905824751633538,-80.33744158780253
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017200,33100,29,44,-39635.0,25.695556618058088,-80.406030750419859
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004605,33100,55,0,-52029.9,25.698181672508156,-80.1592527802548
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007705,33100,71,0,2102.4,25.697955462692526,-80.326076254297874
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001004,33100,72,38,17672.7,25.843268926602008,-80.222793638145063
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003705,33100,0,23,,25.771627972297889,-80.194718345212209
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008803,33100,179,117,34848.6,25.739399364898485,-80.376174559806415
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011005,33100,49,71,1778.1,25.490585224909776,-80.4280456349372
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005501,33100,0,87,,25.775639366576055,-80.247403094864836
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005406,33100,0,61,,25.776179935859982,-80.225716219215528
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086981000,33100,0,23,,25.77565511651455,-80.169393042282124
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003915,33100,15,50,21764.0,25.852898883704277,-80.132520972269731
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000122,33100,84,28,24021.4,25.96543173607801,-80.127081161617468
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000402,33100,46,0,15791.0,25.921104845540253,-80.237298409052656
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010606,33100,26,88,17419.0,25.585241729420954,-80.354899454998574
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000601,33100,46,82,20609.2,25.876024736385908,-80.272982548338
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001502,33100,62,61,4742.7,25.836145748107363,-80.2333815738268
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003804,33100,86,114,44501.2,25.87915471524709,-80.123093712658928
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086014700,33100,222,199,10828.8,25.752482535259006,-80.39590214506336
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008602,33100,30,75,-19159.0,25.70949122961235,-80.368516936080084
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010012,33100,0,57,,25.955442012813283,-80.256168554528884
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001002,33100,23,24,-12511.0,25.853336861749142,-80.2211051890878
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086014400,33100,114,24,-11366.2,25.775908861912416,-80.393416750367138
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017900,33100,46,121,-37029.0,25.691605489209177,-80.461338692274069
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003918,33100,58,28,-18712.6,25.851247322754332,-80.155638599331965
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086016200,33100,37,0,-20821.0,25.722700058493761,-80.43792798952218
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000113,33100,140,173,-2057.6,25.951857265925415,-80.137010647382766
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000903,33100,0,22,,25.8383384148803,-80.25040410623275
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002403,33100,0,59,,25.80694477476656,-80.236110252464528
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005600,33100,0,37,,25.768043316385061,-80.263473754111317
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010198,33100,21,0,-42900.0,25.631055601985125,-80.440381419378028
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000503,33100,170,0,14625.4,25.886041963298748,-80.252631469681717
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000501,33100,75,76,24952.0,25.9200325859833,-80.269017837706983
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009040,33100,49,90,8600.8,25.855379874569888,-80.35410234634206
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009305,33100,47,22,-38706.6,25.904629897672841,-80.3088029865691
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003706,33100,13,0,,25.778116050121792,-80.193838641712773
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005304,33100,29,0,2.0,25.767624718691742,-80.218560228893807
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004406,33100,85,26,65504.8,25.778453676670782,-80.1407206055922
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086018700,33100,0,49,,25.663046624304094,-80.428206560089961
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004206,33100,66,16,87671.3,25.794221021281185,-80.129394501346852
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003917,33100,41,56,20820.0,25.846051710507751,-80.151220201190668
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010006,33100,72,207,-5321.0,25.932721160491344,-80.269040153620125
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009306,33100,171,115,26888.9,25.891573025865405,-80.31591115798679
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086011500,33100,167,56,3349.5,25.677973159334396,-80.69183176484708
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006302,33100,39,97,26311.4,25.753942350977315,-80.2463592305724
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086980700,33100,0,47,,25.493571801646656,-80.391041373651419
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000202,33100,23,28,35116.0,25.938608370020166,-80.168987639282633
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000118,33100,97,18,-20333.3,25.933813519310011,-80.118787335950842
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010617,33100,18,32,-27708.0,25.55145202699735,-80.347807422281079
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000706,33100,68,125,-2967.1,25.860929534754021,-80.310695167251112
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006711,33100,61,79,22416.3,25.764290830078192,-80.189814652707256
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086012900,33100,94,46,3648.6,25.89266218025741,-80.3306769340064
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010400,33100,0,50,,25.550285519676368,-80.413219042786679
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008902,33100,32,0,-17353.0,25.754649079955332,-80.343939532741217
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000211,33100,46,0,-5868.0,25.941499838289637,-80.155871524067237
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004403,33100,56,0,34197.5,25.776915321355535,-80.13430631011191
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086002703,33100,67,0,-28779.3,25.793245678589649,-80.17671835332898
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009703,33100,86,117,-65145.7,25.968689611085175,-80.156495539920826
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008205,33100,42,66,-120418.6,25.638013359321004,-80.301445185487765
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010500,33100,210,45,8111.4,25.549765004337051,-80.385128213964009
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004602,33100,46,72,-30456.0,25.6825845120393,-80.168488989887223
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086005303,33100,56,66,26399.0,25.771442746956733,-80.2186539230232
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086003803,33100,20,0,18688.0,25.893205687869688,-80.123957247039883
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009309,33100,31,145,-2495.0,25.880689444479305,-80.315438068094849
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000410,33100,92,31,-18156.0,25.887084389841071,-80.218146949748558
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000412,33100,105,78,-4700.8,25.873352125532641,-80.2353537846359
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000504,33100,51,0,15254.0,25.908274923030518,-80.252919425976884
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004000,33100,96,47,16545.3,25.817944952164588,-80.14087068549874
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000220,33100,0,105,,25.897140961258007,-80.176093489528213
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004105,33100,149,29,59568.9,25.802987043787716,-80.125077189096032
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000707,33100,47,79,9187.3,25.860943213273952,-80.302666962409674
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008416,33100,31,44,-19625.0,25.681445418201758,-80.36233425115617
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086008410,33100,25,23,-27704.0,25.676525286337924,-80.382148430694286
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086017700,33100,0,26,,25.688855920275817,-80.443150794911418
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009028,33100,0,105,,25.778531379287561,-80.361424778757822
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000806,33100,26,32,10550.0,25.845136806550453,-80.277690103746181
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086006501,33100,29,0,-20311.0,25.754211930851064,-80.2343319366927
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001501,33100,23,0,3656.0,25.835543865535985,-80.221028267008393
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007805,33100,82,42,-52200.0,25.678989261265905,-80.328767614264791
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086001003,33100,84,64,7419.3,25.85235345713976,-80.235122683756728
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007603,33100,255,135,42947.1,25.71147255099201,-80.289747098289467
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009100,33100,18,65,1722.0,25.810846028382127,-80.315536039106675
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000217,33100,34,34,14037.0,25.910520723199603,-80.1764740248817
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086000307,33100,42,0,2820.7,25.894884571898221,-80.206365814926855
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086004703,33100,45,0,-2821.1,25.81453804387645,-80.277238436898713
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086009806,33100,53,54,22958.8,25.958075894625164,-80.186551722658166
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086010612,33100,0,52,,25.567131321962353,-80.341075857625185
2019-12-01,2019-12-31,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086018600,33100,82,55,-20204.5,25.67782265895886,-80.427561817222028
2019-04-01,2019-04-30,Miami-Dade County,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan,12086007101,33100,0,27,,25.73194602217891,-80.249116804001275
